"","AUH","AX0","BE3","BJ7","C1C","C3Z","CPF","DQ1","E5E","FCQ","FRM","FZH","HDU","HFX","J7V","JAQ","JAU","JC9","JYJ","K4M","KJE","KVG","MAA","MKC","P1A","PFE","QDP","QXJ","R5E","RBF","RTM","RX9","SA9","SAH","SCN","T5X","T8A","TS8","TUH","U1J","U3A","U5Q","U7Y","VR3","WAY","WN8","WPU","WQV","X3T","Y34","Y3K","YHT","YMS","Z5Y","Z6Z","ZST","W01","TSK","QXR","HM5","E5B","HYX","K95","F97","TGP"
"SA9",28.75,16.0833333333333,11.75,31.5,15.25,19.8333333333334,25,30.1666666666667,14.8333333333333,7.5,11.3333333333334,19.0833333333334,26.9166666666667,10.75,9.5,11.75,4,32.8333333333334,13.75,11.6666666666666,2.3333333333333,18.0833333333333,54.75,3.9166666666667,12.5,3.75,3.4166666666666,16.75,34.25,27.9166666666667,18.8333333333333,5.0833333333334,0,7.6666666666666,8.0833333333334,27.75,5,0.5,7.0833333333333,23,0.25,10.75,34.6666666666667,14.5,19.75,2.6666666666666,16.6666666666666,11.0833333333333,10.0833333333333,4.9166666666666,10.4166666666667,0.75,6.9166666666667,18.5,9.1666666666666,19,15,14.75,8.8333333333333,3.8333333333333,13,9.1666666666666,9.5833333333333,15.1666666666667,15
"SAH",36.4166666666666,8.4166666666667,4.0833333333334,39.1666666666666,7.5833333333334,27.5,32.6666666666666,37.8333333333333,7.1666666666667,0.1666666666666,19,26.75,34.5833333333333,18.4166666666666,1.8333333333334,19.4166666666666,3.6666666666666,40.5,21.4166666666666,4,5.3333333333333,10.4166666666667,62.4166666666666,11.5833333333333,20.1666666666666,3.9166666666666,4.25,9.0833333333334,41.9166666666666,35.5833333333333,11.1666666666667,12.75,7.6666666666666,0,15.75,35.4166666666666,12.6666666666666,8.1666666666666,0.5833333333333,30.6666666666666,7.9166666666666,18.4166666666666,42.3333333333333,6.8333333333334,12.0833333333334,5,9,3.4166666666667,2.4166666666667,2.75,18.0833333333333,6.9166666666666,14.5833333333333,10.8333333333334,1.5,11.3333333333334,7.3333333333334,22.4166666666666,1.1666666666667,3.8333333333333,5.3333333333334,1.5,1.9166666666667,22.8333333333333,7.3333333333334
"SCN",20.6666666666666,24.1666666666667,19.8333333333334,23.4166666666666,23.3333333333334,11.75,16.9166666666666,22.0833333333333,22.9166666666667,15.5833333333334,3.25,11,18.8333333333333,2.6666666666666,17.5833333333334,3.6666666666666,12.0833333333334,24.75,5.6666666666666,19.75,10.4166666666667,26.1666666666667,46.6666666666666,4.1666666666667,4.4166666666666,11.8333333333334,11.5,24.8333333333334,26.1666666666666,19.8333333333333,26.9166666666667,3,8.0833333333334,15.75,0,19.6666666666666,3.0833333333334,7.5833333333334,15.1666666666667,14.9166666666666,7.8333333333334,2.6666666666666,26.5833333333333,22.5833333333334,27.8333333333334,10.75,24.75,19.1666666666667,18.1666666666667,13,2.3333333333333,8.8333333333334,1.1666666666667,26.5833333333334,17.25,27.0833333333334,23.0833333333334,6.6666666666666,16.9166666666667,11.9166666666667,21.0833333333334,17.25,17.6666666666667,7.0833333333333,23.0833333333334
"T5X",1,43.8333333333333,39.5,3.75,43,7.9166666666666,2.75,2.4166666666667,42.5833333333333,35.25,16.4166666666666,8.6666666666666,0.8333333333333,17,37.25,16,31.75,5.0833333333334,14,39.4166666666666,30.0833333333333,45.8333333333333,27,23.8333333333333,15.25,31.5,31.1666666666666,44.5,6.5,0.1666666666667,46.5833333333333,22.6666666666666,27.75,35.4166666666666,19.6666666666666,0,22.75,27.25,34.8333333333333,4.75,27.5,17,6.9166666666667,42.25,47.5,30.4166666666666,44.4166666666666,38.8333333333333,37.8333333333333,32.6666666666666,17.3333333333333,28.5,20.8333333333333,46.25,36.9166666666666,46.75,42.75,13,36.5833333333333,31.5833333333333,40.75,36.9166666666666,37.3333333333333,12.5833333333333,42.75
"T8A",23.75,21.0833333333333,16.75,26.5,20.25,14.8333333333334,20,25.1666666666667,19.8333333333333,12.5,6.3333333333334,14.0833333333334,21.9166666666667,5.75,14.5,6.75,9,27.8333333333334,8.75,16.6666666666666,7.3333333333333,23.0833333333333,49.75,1.0833333333333,7.5,8.75,8.4166666666666,21.75,29.25,22.9166666666667,23.8333333333333,0.0833333333333997,5,12.6666666666666,3.0833333333334,22.75,0,4.5,12.0833333333333,18,4.75,5.75,29.6666666666667,19.5,24.75,7.6666666666666,21.6666666666666,16.0833333333333,15.0833333333333,9.9166666666666,5.4166666666667,5.75,1.9166666666667,23.5,14.1666666666666,24,20,9.75,13.8333333333333,8.8333333333333,18,14.1666666666666,14.5833333333333,10.1666666666667,20
"TS8",28.25,16.5833333333333,12.25,31,15.75,19.3333333333334,24.5,29.6666666666667,15.3333333333333,8,10.8333333333334,18.5833333333334,26.4166666666667,10.25,10,11.25,4.5,32.3333333333334,13.25,12.1666666666666,2.8333333333333,18.5833333333333,54.25,3.4166666666667,12,4.25,3.9166666666666,17.25,33.75,27.4166666666667,19.3333333333333,4.5833333333334,0.5,8.1666666666666,7.5833333333334,27.25,4.5,0,7.5833333333333,22.5,0.25,10.25,34.1666666666667,15,20.25,3.1666666666666,17.1666666666666,11.5833333333333,10.5833333333333,5.4166666666666,9.9166666666667,1.25,6.4166666666667,19,9.6666666666666,19.5,15.5,14.25,9.3333333333333,4.3333333333333,13.5,9.6666666666666,10.0833333333333,14.6666666666667,15.5
"TUH",35.8333333333333,9,4.6666666666667,38.5833333333333,8.1666666666667,26.9166666666667,32.0833333333333,37.25,7.75,0.4166666666667,18.4166666666667,26.1666666666667,34,17.8333333333333,2.4166666666667,18.8333333333333,3.0833333333333,39.9166666666667,20.8333333333333,4.5833333333333,4.75,11,61.8333333333333,11,19.5833333333333,3.3333333333333,3.6666666666667,9.6666666666667,41.3333333333333,35,11.75,12.1666666666667,7.0833333333333,0.5833333333333,15.1666666666667,34.8333333333333,12.0833333333333,7.5833333333333,0,30.0833333333333,7.3333333333333,17.8333333333333,41.75,7.4166666666667,12.6666666666667,4.4166666666667,9.5833333333333,4,3,2.1666666666667,17.5,6.3333333333333,14,11.4166666666667,2.0833333333333,11.9166666666667,7.9166666666667,21.8333333333333,1.75,3.25,5.9166666666667,2.0833333333333,2.5,22.25,7.9166666666667
"U1J",5.75,39.0833333333333,34.75,8.5,38.25,3.1666666666666,2,7.1666666666667,37.8333333333333,30.5,11.6666666666666,3.9166666666666,3.9166666666667,12.25,32.5,11.25,27,9.8333333333334,9.25,34.6666666666666,25.3333333333333,41.0833333333333,31.75,19.0833333333333,10.5,26.75,26.4166666666666,39.75,11.25,4.9166666666667,41.8333333333333,17.9166666666666,23,30.6666666666666,14.9166666666666,4.75,18,22.5,30.0833333333333,0,22.75,12.25,11.6666666666667,37.5,42.75,25.6666666666666,39.6666666666666,34.0833333333333,33.0833333333333,27.9166666666666,12.5833333333333,23.75,16.0833333333333,41.5,32.1666666666666,42,38,8.25,31.8333333333333,26.8333333333333,36,32.1666666666666,32.5833333333333,7.8333333333333,38
"U3A",28.5,16.3333333333333,12,31.25,15.5,19.5833333333334,24.75,29.9166666666667,15.0833333333333,7.75,11.0833333333334,18.8333333333334,26.6666666666667,10.5,9.75,11.5,4.25,32.5833333333334,13.5,11.9166666666666,2.5833333333333,18.3333333333333,54.5,3.6666666666667,12.25,4,3.6666666666666,17,34,27.6666666666667,19.0833333333333,4.8333333333334,0.25,7.9166666666666,7.8333333333334,27.5,4.75,0.25,7.3333333333333,22.75,0,10.5,34.4166666666667,14.75,20,2.9166666666666,16.9166666666666,11.3333333333333,10.3333333333333,5.1666666666666,10.1666666666667,1,6.6666666666667,18.75,9.4166666666666,19.25,15.25,14.5,9.0833333333333,4.0833333333333,13.25,9.4166666666666,9.8333333333333,14.9166666666667,15.25
"U5Q",18,26.8333333333333,22.5,20.75,26,9.0833333333334,14.25,19.4166666666667,25.5833333333333,18.25,0.5833333333334,8.3333333333334,16.1666666666667,0,20.25,1,14.75,22.0833333333334,3,22.4166666666666,13.0833333333333,28.8333333333333,44,6.8333333333333,1.75,14.5,14.1666666666666,27.5,23.5,17.1666666666667,29.5833333333333,5.6666666666666,10.75,18.4166666666666,2.6666666666666,17,5.75,10.25,17.8333333333333,12.25,10.5,0,23.9166666666667,25.25,30.5,13.4166666666666,27.4166666666666,21.8333333333333,20.8333333333333,15.6666666666666,0.3333333333333,11.5,3.8333333333333,29.25,19.9166666666666,29.75,25.75,4,19.5833333333333,14.5833333333333,23.75,19.9166666666666,20.3333333333333,4.4166666666667,25.75
"U7Y",5.9166666666667,50.75,46.4166666666667,3.1666666666667,49.9166666666667,14.8333333333333,9.6666666666667,4.5,49.5,42.1666666666667,23.3333333333333,15.5833333333333,7.75,23.9166666666667,44.1666666666667,22.9166666666667,38.6666666666667,1.8333333333333,20.9166666666667,46.3333333333333,37,52.75,20.0833333333333,30.75,22.1666666666667,38.4166666666667,38.0833333333333,51.4166666666667,0.4166666666667,6.75,53.5,29.5833333333333,34.6666666666667,42.3333333333333,26.5833333333333,6.9166666666667,29.6666666666667,34.1666666666667,41.75,11.6666666666667,34.4166666666667,23.9166666666667,0,49.1666666666667,54.4166666666667,37.3333333333333,51.3333333333333,45.75,44.75,39.5833333333333,24.25,35.4166666666667,27.75,53.1666666666667,43.8333333333333,53.6666666666667,49.6666666666667,19.9166666666667,43.5,38.5,47.6666666666667,43.8333333333333,44.25,19.5,49.6666666666667
"VR3",43.25,1.5833333333333,2.75,46,0.75,34.3333333333334,39.5,44.6666666666667,0.3333333333333,7,25.8333333333334,33.5833333333334,41.4166666666667,25.25,5,26.25,10.5,47.3333333333334,28.25,2.8333333333334,12.1666666666667,3.5833333333333,69.25,18.4166666666667,27,10.75,11.0833333333334,2.25,48.75,42.4166666666667,4.3333333333333,19.5833333333334,14.5,6.8333333333334,22.5833333333334,42.25,19.5,15,7.4166666666667,37.5,14.75,25.25,49.1666666666667,0,5.25,11.8333333333334,2.1666666666666,3.4166666666667,4.4166666666667,9.5833333333334,24.9166666666667,13.75,21.4166666666667,4,5.3333333333334,4.5,0.5,29.25,5.6666666666667,10.6666666666667,1.5,5.3333333333334,4.9166666666667,29.6666666666667,0.5
"WAY",48.5,3.6666666666667,8,51.25,4.5,39.5833333333334,44.75,49.9166666666667,4.9166666666667,12.25,31.0833333333334,38.8333333333334,46.6666666666667,30.5,10.25,31.5,15.75,52.5833333333334,33.5,8.0833333333334,17.4166666666667,1.6666666666667,74.5,23.6666666666667,32.25,16,16.3333333333334,3,54,47.6666666666667,0.9166666666667,24.8333333333334,19.75,12.0833333333334,27.8333333333334,47.5,24.75,20.25,12.6666666666667,42.75,20,30.5,54.4166666666667,5.25,0,17.0833333333334,3.0833333333334,8.6666666666667,9.6666666666667,14.8333333333334,30.1666666666667,19,26.6666666666667,1.25,10.5833333333334,0.75,4.75,34.5,10.9166666666667,15.9166666666667,6.75,10.5833333333334,10.1666666666667,34.9166666666667,4.75
"WN8",31.4166666666666,13.4166666666667,9.0833333333334,34.1666666666666,12.5833333333334,22.5,27.6666666666666,32.8333333333333,12.1666666666667,4.8333333333334,14,21.75,29.5833333333333,13.4166666666666,6.8333333333334,14.4166666666666,1.3333333333334,35.5,16.4166666666666,9,0.3333333333333,15.4166666666667,57.4166666666666,6.5833333333333,15.1666666666666,1.0833333333334,0.75,14.0833333333334,36.9166666666666,30.5833333333333,16.1666666666667,7.75,2.6666666666666,5,10.75,30.4166666666666,7.6666666666666,3.1666666666666,4.4166666666667,25.6666666666666,2.9166666666666,13.4166666666666,37.3333333333333,11.8333333333334,17.0833333333334,0,14,8.4166666666667,7.4166666666667,2.25,13.0833333333333,1.9166666666666,9.5833333333333,15.8333333333334,6.5,16.3333333333334,12.3333333333334,17.4166666666666,6.1666666666667,1.1666666666667,10.3333333333334,6.5,6.9166666666667,17.8333333333333,12.3333333333334
"WPU",45.4166666666666,0.5833333333333,4.9166666666666,48.1666666666666,1.4166666666666,36.5,41.6666666666666,46.8333333333333,1.8333333333333,9.1666666666666,28,35.75,43.5833333333333,27.4166666666666,7.1666666666666,28.4166666666666,12.6666666666666,49.5,30.4166666666666,5,14.3333333333333,1.4166666666667,71.4166666666666,20.5833333333333,29.1666666666666,12.9166666666666,13.25,0.0833333333333997,50.9166666666666,44.5833333333333,2.1666666666667,21.75,16.6666666666666,9,24.75,44.4166666666666,21.6666666666666,17.1666666666666,9.5833333333333,39.6666666666666,16.9166666666666,27.4166666666666,51.3333333333333,2.1666666666666,3.0833333333334,14,0,5.5833333333333,6.5833333333333,11.75,27.0833333333333,15.9166666666666,23.5833333333333,1.8333333333334,7.5,2.3333333333334,1.6666666666666,31.4166666666666,7.8333333333333,12.8333333333333,3.6666666666666,7.5,7.0833333333333,31.8333333333333,1.6666666666666
"WQV",39.8333333333333,5,0.6666666666667,42.5833333333333,4.1666666666667,30.9166666666667,36.0833333333333,41.25,3.75,3.5833333333333,22.4166666666667,30.1666666666667,38,21.8333333333333,1.5833333333333,22.8333333333333,7.0833333333333,43.9166666666667,24.8333333333333,0.5833333333333,8.75,7,65.8333333333333,15,23.5833333333333,7.3333333333333,7.6666666666667,5.6666666666667,45.3333333333333,39,7.75,16.1666666666667,11.0833333333333,3.4166666666667,19.1666666666667,38.8333333333333,16.0833333333333,11.5833333333333,4,34.0833333333333,11.3333333333333,21.8333333333333,45.75,3.4166666666667,8.6666666666667,8.4166666666667,5.5833333333333,0,1,6.1666666666667,21.5,10.3333333333333,18,7.4166666666667,1.9166666666667,7.9166666666667,3.9166666666667,25.8333333333333,2.25,7.25,1.9166666666667,1.9166666666667,1.5,26.25,3.9166666666667
"X3T",38.8333333333333,6,1.6666666666667,41.5833333333333,5.1666666666667,29.9166666666667,35.0833333333333,40.25,4.75,2.5833333333333,21.4166666666667,29.1666666666667,37,20.8333333333333,0.5833333333333,21.8333333333333,6.0833333333333,42.9166666666667,23.8333333333333,1.5833333333333,7.75,8,64.8333333333333,14,22.5833333333333,6.3333333333333,6.6666666666667,6.6666666666667,44.3333333333333,38,8.75,15.1666666666667,10.0833333333333,2.4166666666667,18.1666666666667,37.8333333333333,15.0833333333333,10.5833333333333,3,33.0833333333333,10.3333333333333,20.8333333333333,44.75,4.4166666666667,9.6666666666667,7.4166666666667,6.5833333333333,1,0,5.1666666666667,20.5,9.3333333333333,17,8.4166666666667,0.9166666666667,8.9166666666667,4.9166666666667,24.8333333333333,1.25,6.25,2.9166666666667,0.9166666666667,0.5,25.25,4.9166666666667
"Y34",33.6666666666666,11.1666666666667,6.8333333333334,36.4166666666666,10.3333333333334,24.75,29.9166666666666,35.0833333333333,9.9166666666667,2.5833333333334,16.25,24,31.8333333333333,15.6666666666666,4.5833333333334,16.6666666666666,0.9166666666666,37.75,18.6666666666666,6.75,2.5833333333333,13.1666666666667,59.6666666666666,8.8333333333333,17.4166666666666,1.1666666666666,1.5,11.8333333333334,39.1666666666666,32.8333333333333,13.9166666666667,10,4.9166666666666,2.75,13,32.6666666666666,9.9166666666666,5.4166666666666,2.1666666666667,27.9166666666666,5.1666666666666,15.6666666666666,39.5833333333333,9.5833333333334,14.8333333333334,2.25,11.75,6.1666666666667,5.1666666666667,0,15.3333333333333,4.1666666666666,11.8333333333333,13.5833333333334,4.25,14.0833333333334,10.0833333333334,19.6666666666666,3.9166666666667,1.0833333333333,8.0833333333334,4.25,4.6666666666667,20.0833333333333,10.0833333333334
"Y3K",18.3333333333333,26.5,22.1666666666667,21.0833333333333,25.6666666666667,9.4166666666667,14.5833333333333,19.75,25.25,17.9166666666667,0.9166666666667,8.6666666666667,16.5,0.3333333333333,19.9166666666667,1.3333333333333,14.4166666666667,22.4166666666667,3.3333333333333,22.0833333333333,12.75,28.5,44.3333333333333,6.5,2.0833333333333,14.1666666666667,13.8333333333333,27.1666666666667,23.8333333333333,17.5,29.25,5.3333333333333,10.4166666666667,18.0833333333333,2.3333333333333,17.3333333333333,5.4166666666667,9.9166666666667,17.5,12.5833333333333,10.1666666666667,0.3333333333333,24.25,24.9166666666667,30.1666666666667,13.0833333333333,27.0833333333333,21.5,20.5,15.3333333333333,0,11.1666666666667,3.5,28.9166666666667,19.5833333333333,29.4166666666667,25.4166666666667,4.3333333333333,19.25,14.25,23.4166666666667,19.5833333333333,20,4.75,25.4166666666667
"YHT",29.5,15.3333333333333,11,32.25,14.5,20.5833333333334,25.75,30.9166666666667,14.0833333333333,6.75,12.0833333333334,19.8333333333334,27.6666666666667,11.5,8.75,12.5,3.25,33.5833333333334,14.5,10.9166666666666,1.5833333333333,17.3333333333333,55.5,4.6666666666667,13.25,3,2.6666666666666,16,35,28.6666666666667,18.0833333333333,5.8333333333334,0.75,6.9166666666666,8.8333333333334,28.5,5.75,1.25,6.3333333333333,23.75,1,11.5,35.4166666666667,13.75,19,1.9166666666666,15.9166666666666,10.3333333333333,9.3333333333333,4.1666666666666,11.1666666666667,0,7.6666666666667,17.75,8.4166666666666,18.25,14.25,15.5,8.0833333333333,3.0833333333333,12.25,8.4166666666666,8.8333333333333,15.9166666666667,14.25
"YMS",21.8333333333333,23,18.6666666666667,24.5833333333333,22.1666666666667,12.9166666666667,18.0833333333333,23.25,21.75,14.4166666666667,4.4166666666667,12.1666666666667,20,3.8333333333333,16.4166666666667,4.8333333333333,10.9166666666667,25.9166666666667,6.8333333333333,18.5833333333333,9.25,25,47.8333333333333,3,5.5833333333333,10.6666666666667,10.3333333333333,23.6666666666667,27.3333333333333,21,25.75,1.8333333333333,6.9166666666667,14.5833333333333,1.1666666666667,20.8333333333333,1.9166666666667,6.4166666666667,14,16.0833333333333,6.6666666666667,3.8333333333333,27.75,21.4166666666667,26.6666666666667,9.5833333333333,23.5833333333333,18,17,11.8333333333333,3.5,7.6666666666667,0,25.4166666666667,16.0833333333333,25.9166666666667,21.9166666666667,7.8333333333333,15.75,10.75,19.9166666666667,16.0833333333333,16.5,8.25,21.9166666666667
"Z5Y",47.25,2.4166666666667,6.75,50,3.25,38.3333333333334,43.5,48.6666666666667,3.6666666666667,11,29.8333333333334,37.5833333333334,45.4166666666667,29.25,9,30.25,14.5,51.3333333333334,32.25,6.8333333333334,16.1666666666667,0.4166666666667,73.25,22.4166666666667,31,14.75,15.0833333333334,1.75,52.75,46.4166666666667,0.3333333333333,23.5833333333334,18.5,10.8333333333334,26.5833333333334,46.25,23.5,19,11.4166666666667,41.5,18.75,29.25,53.1666666666667,4,1.25,15.8333333333334,1.8333333333334,7.4166666666667,8.4166666666667,13.5833333333334,28.9166666666667,17.75,25.4166666666667,0,9.3333333333334,0.5,3.5,33.25,9.6666666666667,14.6666666666667,5.5,9.3333333333334,8.9166666666667,33.6666666666667,3.5
"Z6Z",37.9166666666666,6.9166666666667,2.5833333333334,40.6666666666666,6.0833333333334,29,34.1666666666666,39.3333333333333,5.6666666666667,1.6666666666666,20.5,28.25,36.0833333333333,19.9166666666666,0.3333333333334,20.9166666666666,5.1666666666666,42,22.9166666666666,2.5,6.8333333333333,8.9166666666667,63.9166666666666,13.0833333333333,21.6666666666666,5.4166666666666,5.75,7.5833333333334,43.4166666666666,37.0833333333333,9.6666666666667,14.25,9.1666666666666,1.5,17.25,36.9166666666666,14.1666666666666,9.6666666666666,2.0833333333333,32.1666666666666,9.4166666666666,19.9166666666666,43.8333333333333,5.3333333333334,10.5833333333334,6.5,7.5,1.9166666666667,0.9166666666667,4.25,19.5833333333333,8.4166666666666,16.0833333333333,9.3333333333334,0,9.8333333333334,5.8333333333334,23.9166666666666,0.3333333333333,5.3333333333333,3.8333333333334,0,0.4166666666667,24.3333333333333,5.8333333333334
"ZST",47.75,2.9166666666667,7.25,50.5,3.75,38.8333333333334,44,49.1666666666667,4.1666666666667,11.5,30.3333333333334,38.0833333333334,45.9166666666667,29.75,9.5,30.75,15,51.8333333333334,32.75,7.3333333333334,16.6666666666667,0.9166666666667,73.75,22.9166666666667,31.5,15.25,15.5833333333334,2.25,53.25,46.9166666666667,0.1666666666667,24.0833333333334,19,11.3333333333334,27.0833333333334,46.75,24,19.5,11.9166666666667,42,19.25,29.75,53.6666666666667,4.5,0.75,16.3333333333334,2.3333333333334,7.9166666666667,8.9166666666667,14.0833333333334,29.4166666666667,18.25,25.9166666666667,0.5,9.8333333333334,0,4,33.75,10.1666666666667,15.1666666666667,6,9.8333333333334,9.4166666666667,34.1666666666667,4
"W01",43.75,1.0833333333333,3.25,46.5,0.25,34.8333333333334,40,45.1666666666667,0.1666666666667,7.5,26.3333333333334,34.0833333333334,41.9166666666667,25.75,5.5,26.75,11,47.8333333333334,28.75,3.3333333333334,12.6666666666667,3.0833333333333,69.75,18.9166666666667,27.5,11.25,11.5833333333334,1.75,49.25,42.9166666666667,3.8333333333333,20.0833333333334,15,7.3333333333334,23.0833333333334,42.75,20,15.5,7.9166666666667,38,15.25,25.75,49.6666666666667,0.5,4.75,12.3333333333334,1.6666666666666,3.9166666666667,4.9166666666667,10.0833333333334,25.4166666666667,14.25,21.9166666666667,3.5,5.8333333333334,4,0,29.75,6.1666666666667,11.1666666666667,2,5.8333333333334,5.4166666666667,30.1666666666667,0
"TSK",14,30.8333333333333,26.5,16.75,30,5.0833333333334,10.25,15.4166666666667,29.5833333333333,22.25,3.4166666666666,4.3333333333334,12.1666666666667,4,24.25,3,18.75,18.0833333333334,1,26.4166666666666,17.0833333333333,32.8333333333333,40,10.8333333333333,2.25,18.5,18.1666666666666,31.5,19.5,13.1666666666667,33.5833333333333,9.6666666666666,14.75,22.4166666666666,6.6666666666666,13,9.75,14.25,21.8333333333333,8.25,14.5,4,19.9166666666667,29.25,34.5,17.4166666666666,31.4166666666666,25.8333333333333,24.8333333333333,19.6666666666666,4.3333333333333,15.5,7.8333333333333,33.25,23.9166666666666,33.75,29.75,0,23.5833333333333,18.5833333333333,27.75,23.9166666666666,24.3333333333333,0.4166666666667,29.75
"QXR",37.5833333333333,7.25,2.9166666666667,40.3333333333333,6.4166666666667,28.6666666666667,33.8333333333333,39,6,1.3333333333333,20.1666666666667,27.9166666666667,35.75,19.5833333333333,0.6666666666667,20.5833333333333,4.8333333333333,41.6666666666667,22.5833333333333,2.8333333333333,6.5,9.25,63.5833333333333,12.75,21.3333333333333,5.0833333333333,5.4166666666667,7.9166666666667,43.0833333333333,36.75,10,13.9166666666667,8.8333333333333,1.1666666666667,16.9166666666667,36.5833333333333,13.8333333333333,9.3333333333333,1.75,31.8333333333333,9.0833333333333,19.5833333333333,43.5,5.6666666666667,10.9166666666667,6.1666666666667,7.8333333333333,2.25,1.25,3.9166666666667,19.25,8.0833333333333,15.75,9.6666666666667,0.3333333333333,10.1666666666667,6.1666666666667,23.5833333333333,0,5,4.1666666666667,0.3333333333333,0.75,24,6.1666666666667
"HM5",32.5833333333333,12.25,7.9166666666667,35.3333333333333,11.4166666666667,23.6666666666667,28.8333333333333,34,11,3.6666666666667,15.1666666666667,22.9166666666667,30.75,14.5833333333333,5.6666666666667,15.5833333333333,0.1666666666667,36.6666666666667,17.5833333333333,7.8333333333333,1.5,14.25,58.5833333333333,7.75,16.3333333333333,0.0833333333333002,0.4166666666667,12.9166666666667,38.0833333333333,31.75,15,8.9166666666667,3.8333333333333,3.8333333333333,11.9166666666667,31.5833333333333,8.8333333333333,4.3333333333333,3.25,26.8333333333333,4.0833333333333,14.5833333333333,38.5,10.6666666666667,15.9166666666667,1.1666666666667,12.8333333333333,7.25,6.25,1.0833333333333,14.25,3.0833333333333,10.75,14.6666666666667,5.3333333333333,15.1666666666667,11.1666666666667,18.5833333333333,5,0,9.1666666666667,5.3333333333333,5.75,19,11.1666666666667
"E5B",41.75,3.0833333333333,1.25,44.5,2.25,32.8333333333334,38,43.1666666666667,1.8333333333333,5.5,24.3333333333334,32.0833333333334,39.9166666666667,23.75,3.5,24.75,9,45.8333333333334,26.75,1.3333333333334,10.6666666666667,5.0833333333333,67.75,16.9166666666667,25.5,9.25,9.5833333333334,3.75,47.25,40.9166666666667,5.8333333333333,18.0833333333334,13,5.3333333333334,21.0833333333334,40.75,18,13.5,5.9166666666667,36,13.25,23.75,47.6666666666667,1.5,6.75,10.3333333333334,3.6666666666666,1.9166666666667,2.9166666666667,8.0833333333334,23.4166666666667,12.25,19.9166666666667,5.5,3.8333333333334,6,2,27.75,4.1666666666667,9.1666666666667,0,3.8333333333334,3.4166666666667,28.1666666666667,2
"HYX",37.9166666666666,6.9166666666667,2.5833333333334,40.6666666666666,6.0833333333334,29,34.1666666666666,39.3333333333333,5.6666666666667,1.6666666666666,20.5,28.25,36.0833333333333,19.9166666666666,0.3333333333334,20.9166666666666,5.1666666666666,42,22.9166666666666,2.5,6.8333333333333,8.9166666666667,63.9166666666666,13.0833333333333,21.6666666666666,5.4166666666666,5.75,7.5833333333334,43.4166666666666,37.0833333333333,9.6666666666667,14.25,9.1666666666666,1.5,17.25,36.9166666666666,14.1666666666666,9.6666666666666,2.0833333333333,32.1666666666666,9.4166666666666,19.9166666666666,43.8333333333333,5.3333333333334,10.5833333333334,6.5,7.5,1.9166666666667,0.9166666666667,4.25,19.5833333333333,8.4166666666666,16.0833333333333,9.3333333333334,0,9.8333333333334,5.8333333333334,23.9166666666666,0.3333333333333,5.3333333333333,3.8333333333334,0,0.4166666666667,24.3333333333333,5.8333333333334
"K95",38.3333333333333,6.5,2.1666666666667,41.0833333333333,5.6666666666667,29.4166666666667,34.5833333333333,39.75,5.25,2.0833333333333,20.9166666666667,28.6666666666667,36.5,20.3333333333333,0.0833333333333002,21.3333333333333,5.5833333333333,42.4166666666667,23.3333333333333,2.0833333333333,7.25,8.5,64.3333333333333,13.5,22.0833333333333,5.8333333333333,6.1666666666667,7.1666666666667,43.8333333333333,37.5,9.25,14.6666666666667,9.5833333333333,1.9166666666667,17.6666666666667,37.3333333333333,14.5833333333333,10.0833333333333,2.5,32.5833333333333,9.8333333333333,20.3333333333333,44.25,4.9166666666667,10.1666666666667,6.9166666666667,7.0833333333333,1.5,0.5,4.6666666666667,20,8.8333333333333,16.5,8.9166666666667,0.4166666666667,9.4166666666667,5.4166666666667,24.3333333333333,0.75,5.75,3.4166666666667,0.4166666666667,0,24.75,5.4166666666667
"F97",13.5833333333333,31.25,26.9166666666667,16.3333333333333,30.4166666666667,4.6666666666667,9.8333333333333,15,30,22.6666666666667,3.8333333333333,3.9166666666667,11.75,4.4166666666667,24.6666666666667,3.4166666666667,19.1666666666667,17.6666666666667,1.4166666666667,26.8333333333333,17.5,33.25,39.5833333333333,11.25,2.6666666666667,18.9166666666667,18.5833333333333,31.9166666666667,19.0833333333333,12.75,34,10.0833333333333,15.1666666666667,22.8333333333333,7.0833333333333,12.5833333333333,10.1666666666667,14.6666666666667,22.25,7.8333333333333,14.9166666666667,4.4166666666667,19.5,29.6666666666667,34.9166666666667,17.8333333333333,31.8333333333333,26.25,25.25,20.0833333333333,4.75,15.9166666666667,8.25,33.6666666666667,24.3333333333333,34.1666666666667,30.1666666666667,0.4166666666667,24,19,28.1666666666667,24.3333333333333,24.75,0,30.1666666666667
"TGP",43.75,1.0833333333333,3.25,46.5,0.25,34.8333333333334,40,45.1666666666667,0.1666666666667,7.5,26.3333333333334,34.0833333333334,41.9166666666667,25.75,5.5,26.75,11,47.8333333333334,28.75,3.3333333333334,12.6666666666667,3.0833333333333,69.75,18.9166666666667,27.5,11.25,11.5833333333334,1.75,49.25,42.9166666666667,3.8333333333333,20.0833333333334,15,7.3333333333334,23.0833333333334,42.75,20,15.5,7.9166666666667,38,15.25,25.75,49.6666666666667,0.5,4.75,12.3333333333334,1.6666666666666,3.9166666666667,4.9166666666667,10.0833333333334,25.4166666666667,14.25,21.9166666666667,3.5,5.8333333333334,4,0,29.75,6.1666666666667,11.1666666666667,2,5.8333333333334,5.4166666666667,30.1666666666667,0
